A1005_Esch_coli_BL21_TaKaRa_NODE_14_length_65667_cov_99.775148_46,gb|WP_063610930.1|ARO:3006876|EC-15,98.1,377,7,0,12,388,1,377,6.06e-281,758,389,377
A1005_Esch_coli_BL21_TaKaRa_NODE_15_length_63523_cov_84.854415_11,gb|AAC74149.2|ARO:3001216|mdtH,100,402,0,0,1,402,1,402,6.85e-290,782,403,402
A1005_Esch_coli_BL21_TaKaRa_NODE_16_length_60690_cov_117.767049_35,gb|AAC74000.1|ARO:3003950|msbA,100,582,0,0,1,582,1,582,0.0,1092,583,582
A1005_Esch_coli_BL21_TaKaRa_NODE_17_length_58596_cov_128.977742_48,gb|BAE77933.1|ARO:3000518|CRP,99.5,210,1,0,1,210,1,210,1.54e-151,416,211,210
A1005_Esch_coli_BL21_TaKaRa_NODE_22_length_52612_cov_129.611983_17,gb|AAC75314.1|ARO:3003578|PmrF,100,322,0,0,1,322,1,322,8.81e-232,628,323,322
A1005_Esch_coli_BL21_TaKaRa_NODE_30_length_40805_cov_104.117423_6,gb|BAA11237.1|ARO:3000254|emrY,99.2,512,4,0,1,512,1,512,0.0,987,513,512
A1005_Esch_coli_BL21_TaKaRa_NODE_30_length_40805_cov_104.117423_7,gb|BAA11236.1|ARO:3000206|emrK,100,351,0,0,37,387,1,351,4.28e-247,671,388,351
A1005_Esch_coli_BL21_TaKaRa_NODE_30_length_40805_cov_104.117423_8,gb|BAB36671.1|ARO:3000832|evgA,100,204,0,0,1,204,1,204,5.82e-144,396,205,204
A1005_Esch_coli_BL21_TaKaRa_NODE_30_length_40805_cov_104.117423_9,gb|AAC75429.1|ARO:3000833|evgS,100,1197,0,0,1,1197,1,1197,0.0,2373,1198,1197
A1005_Esch_coli_BL21_TaKaRa_NODE_38_length_36921_cov_149.163104_11,gb|BAE78084.1|ARO:3003548|mdtN,100,343,0,0,1,343,1,343,8.12e-234,635,344,343
A1005_Esch_coli_BL21_TaKaRa_NODE_38_length_36921_cov_149.163104_12,gb|BAE78083.1|ARO:3003549|mdtO,99.9,683,1,0,1,683,1,683,0.0,1330,684,683
A1005_Esch_coli_BL21_TaKaRa_NODE_38_length_36921_cov_149.163104_13,gb|BAE78082.1|ARO:3003550|mdtP,100,488,0,0,1,488,1,488,0.0,922,489,488
A1005_Esch_coli_BL21_TaKaRa_NODE_42_length_32785_cov_97.620562_7,gb|AAC73788.1|ARO:3003841|kdpE,99.6,225,1,0,1,225,1,225,4.39e-163,446,226,225
A1005_Esch_coli_BL21_TaKaRa_NODE_44_length_32222_cov_98.391239_15,gb|AAC75135.2|ARO:3000792|mdtA,98.6,415,6,0,41,455,1,415,3.53e-277,753,456,415
A1005_Esch_coli_BL21_TaKaRa_NODE_44_length_32222_cov_98.391239_16,gb|AAC75136.1|ARO:3000793|mdtB,99.5,1040,5,0,1,1040,1,1040,0.0,1901,1041,1040
A1005_Esch_coli_BL21_TaKaRa_NODE_44_length_32222_cov_98.391239_17,gb|AAC75137.1|ARO:3000794|mdtC,99.7,1025,3,0,1,1025,1,1025,0.0,1906,1026,1025
A1005_Esch_coli_BL21_TaKaRa_NODE_44_length_32222_cov_98.391239_19,gb|BAA15934.1|ARO:3000829|baeS,100,467,0,0,1,467,1,467,0.0,919,468,467
A1005_Esch_coli_BL21_TaKaRa_NODE_44_length_32222_cov_98.391239_20,gb|BAA15935.1|ARO:3000828|baeR,99.6,240,1,0,1,240,1,240,1.26e-174,477,241,240
A1005_Esch_coli_BL21_TaKaRa_NODE_47_length_31654_cov_127.564417_8,gb|AAC76298.1|ARO:3000502|AcrF,99.4,1034,6,0,1,1034,1,1034,0.0,1924,1035,1034
A1005_Esch_coli_BL21_TaKaRa_NODE_47_length_31654_cov_127.564417_9,gb|AAC76297.1|ARO:3000499|AcrE,99.7,385,1,0,1,385,1,385,2.79e-269,728,386,385
A1005_Esch_coli_BL21_TaKaRa_NODE_47_length_31654_cov_127.564417_10,gb|AAC76296.1|ARO:3000656|AcrS,100,220,0,0,1,220,1,220,2.75e-159,436,221,220
A1005_Esch_coli_BL21_TaKaRa_NODE_59_length_24172_cov_121.529585_5,gb|AAC75733.1|ARO:3000074|emrB,100,512,0,0,1,512,1,512,0.0,998,513,512
A1005_Esch_coli_BL21_TaKaRa_NODE_59_length_24172_cov_121.529585_6,gb|BAA16547.1|ARO:3000027|emrA,99.7,390,1,0,1,390,1,390,1.03e-262,712,391,390
A1005_Esch_coli_BL21_TaKaRa_NODE_59_length_24172_cov_121.529585_7,gb|AAC75731.1|ARO:3000516|emrR,100,176,0,0,1,176,1,176,2.27e-125,347,177,176
A1005_Esch_coli_BL21_TaKaRa_NODE_71_length_20525_cov_106.777088_20,gb|ABV18113.1|ARO:3001329|mdtG,100,408,0,0,1,408,1,408,7.38e-288,777,409,408
A1005_Esch_coli_BL21_TaKaRa_NODE_134_length_7290_cov_451.186593_1,gb|ABK33456.1|ARO:3002639|APH(3'')-Ib,99.4,176,1,0,1,176,1,176,2.88e-128,358,176,267
A1005_Esch_coli_BL21_TaKaRa_NODE_134_length_7290_cov_451.186593_2,gb|AAL59753.1|ARO:3000412|sul2,100,271,0,0,1,271,1,271,1.06e-186,510,272,271
A1005_Esch_coli_BL21_TaKaRa_NODE_134_length_7290_cov_451.186593_7,gb|AAN06707.1|ARO:3000165|tet(A),99.7,399,1,0,1,399,26,424,6.34e-286,773,400,424
A1005_Esch_coli_BL21_TaKaRa_NODE_139_length_5976_cov_67.573214_7,gb|BAA15221.2|ARO:3000263|marA,100,127,0,0,1,127,1,127,2.36e-92,259,128,127
A1005_Esch_coli_BL21_TaKaRa_NODE_155_length_4556_cov_123.611864_1,gb|AFH35853.1|ARO:3001328|Ecol_mdfA,97.1,410,12,0,4,413,1,410,7.01e-281,760,414,410
A1005_Esch_coli_BL21_TaKaRa_NODE_184_length_3291_cov_36.958591_2,gb|AAC75089.1|ARO:3003577|ugd,99.7,388,1,0,1,388,1,388,2.16e-279,754,389,388
A1005_Esch_coli_BL21_TaKaRa_NODE_230_length_1523_cov_120.906676_1,gb|ACN32294.1|ARO:3000237|TolC,97.2,425,12,0,1,425,3,427,7.84e-281,764,425,495
A1005_Esch_coli_BL21_TaKaRa_NODE_250_length_1121_cov_576.829268_1,gb|AAC23556.1|ARO:3002660|APH(6)-Id,99.6,278,1,0,1,278,1,278,1.38e-206,561,279,278
A1005_Esch_coli_BL21_TaKaRa_NODE_250_length_1121_cov_576.829268_2,gb|ABK33456.1|ARO:3002639|APH(3'')-Ib,100,91,0,0,1,91,177,267,1.85e-65,195,92,267
A1005_Esch_coli_BL21_TaKaRa_NODE_273_length_914_cov_21.469150_1,gb|CAA77936.1|ARO:3004039|Ecol_emrE,98.2,110,2,0,1,110,1,110,3.59e-79,225,111,110
A1005_Esch_coli_BL21_TaKaRa_NODE_301_length_676_cov_424.017713_1,gb|AHK10285.1|ARO:3002859|dfrA14,99.4,157,1,0,1,157,1,157,3.75e-117,325,158,157
A1005_Esch_coli_BL21_TaKaRa_NODE_348_length_470_cov_31.638554_1,gb|AAC76093.1|ARO:3002986|bacA,100,143,0,0,1,143,131,273,2.49e-96,276,144,273
A1005_Esch_coli_BL21_TaKaRa_NODE_442_length_263_cov_0.975962_1,gb|AAC76093.1|ARO:3002986|bacA,100,36,0,0,1,36,1,36,1.89e-18,71.6,37,273
A1005_Esch_coli_BL21_TaKaRa_NODE_571_length_108_cov_112.490566_1,gb|ABK33456.1|ARO:3002639|APH(3'')-Ib,100,36,0,0,1,36,159,194,1.09e-21,80.1,36,267
A1005_Esch_coli_BLK9_NODE_1_length_163832_cov_117.433681_54,gb|BAA16344.1|ARO:3000491|acrD,100,1037,0,0,1,1037,1,1037,0.0,1968,1038,1037
A1005_Esch_coli_BLK9_NODE_3_length_110275_cov_88.630113_31,gb|BAB35162.1|ARO:3000676|H-NS,100,137,0,0,1,137,1,137,3.10e-86,245,138,137
A1005_Esch_coli_BLK9_NODE_5_length_89549_cov_124.752062_27,gb|BAB38260.1|ARO:3000830|cpxA,99.8,457,1,0,1,457,1,457,0.0,886,458,457
A1005_Esch_coli_BLK9_NODE_9_length_72405_cov_93.660166_5,gb|AAC75271.1|ARO:3003952|YojI,100,547,0,0,1,547,1,547,0.0,1058,548,547
A1005_Esch_coli_BLK9_NODE_10_length_71165_cov_127.922050_19,gb|BAE77778.1|ARO:3000508|gadX,100,274,0,0,1,274,1,274,2.86e-197,537,275,274
A1005_Esch_coli_BLK9_NODE_10_length_71165_cov_127.922050_20,gb|ANK04027.1|ARO:3003838|gadW,94.6,242,13,0,1,242,1,242,8.74e-167,457,243,242
A1005_Esch_coli_BLK9_NODE_10_length_71165_cov_127.922050_21,gb|AAC76539.1|ARO:3000796|mdtF,100,1037,0,0,1,1037,1,1037,0.0,1932,1038,1037
A1005_Esch_coli_BLK9_NODE_10_length_71165_cov_127.922050_22,gb|BAE77781.1|ARO:3000795|mdtE,99.7,385,1,0,1,385,1,385,1.27e-265,719,386,385
A1005_Esch_coli_BLK9_NODE_13_length_67095_cov_107.687157_40,gb|AAC73564.1|ARO:3000216|acrB,100,1049,0,0,1,1049,1,1049,0.0,1980,1050,1049
A1005_Esch_coli_BLK9_NODE_13_length_67095_cov_107.687157_41,gb|AAC73565.1|ARO:3004043|Ecol_acrA,100,397,0,0,1,397,1,397,6.93e-276,746,398,397
A1005_Esch_coli_BLK9_NODE_14_length_63523_cov_84.848207_11,gb|AAC74149.2|ARO:3001216|mdtH,100,402,0,0,1,402,1,402,6.85e-290,782,403,402
A1005_Esch_coli_BLK9_NODE_15_length_60690_cov_117.758077_35,gb|AAC74000.1|ARO:3003950|msbA,100,582,0,0,1,582,1,582,0.0,1092,583,582
A1005_Esch_coli_BLK9_NODE_16_length_58596_cov_128.977315_48,gb|BAE77933.1|ARO:3000518|CRP,99.5,210,1,0,1,210,1,210,1.54e-151,416,211,210
A1005_Esch_coli_BLK9_NODE_21_length_52612_cov_129.604563_27,gb|AAC75314.1|ARO:3003578|PmrF,100,322,0,0,1,322,1,322,8.81e-232,628,323,322
A1005_Esch_coli_BLK9_NODE_24_length_44222_cov_147.420857_11,gb|BAE78084.1|ARO:3003548|mdtN,100,343,0,0,1,343,1,343,8.12e-234,635,344,343
A1005_Esch_coli_BLK9_NODE_24_length_44222_cov_147.420857_12,gb|BAE78083.1|ARO:3003549|mdtO,99.9,683,1,0,1,683,1,683,0.0,1330,684,683
A1005_Esch_coli_BLK9_NODE_24_length_44222_cov_147.420857_13,gb|BAE78082.1|ARO:3003550|mdtP,100,488,0,0,1,488,1,488,0.0,922,489,488
A1005_Esch_coli_BLK9_NODE_28_length_42299_cov_107.630930_1,gb|AFH35853.1|ARO:3001328|Ecol_mdfA,97.1,410,12,0,1,410,1,410,6.22e-281,760,411,410
A1005_Esch_coli_BLK9_NODE_31_length_40805_cov_104.112761_6,gb|BAA11237.1|ARO:3000254|emrY,99.2,512,4,0,1,512,1,512,0.0,987,513,512
A1005_Esch_coli_BLK9_NODE_31_length_40805_cov_104.112761_7,gb|BAA11236.1|ARO:3000206|emrK,100,351,0,0,37,387,1,351,4.28e-247,671,388,351
A1005_Esch_coli_BLK9_NODE_31_length_40805_cov_104.112761_8,gb|BAB36671.1|ARO:3000832|evgA,100,204,0,0,1,204,1,204,5.82e-144,396,205,204
A1005_Esch_coli_BLK9_NODE_31_length_40805_cov_104.112761_9,gb|AAC75429.1|ARO:3000833|evgS,100,1197,0,0,1,1197,1,1197,0.0,2373,1198,1197
A1005_Esch_coli_BLK9_NODE_40_length_36338_cov_96.038999_22,gb|BAE78116.1|ARO:3003576|eptA,99.6,547,2,0,1,547,1,547,0.0,1083,548,547
A1005_Esch_coli_BLK9_NODE_42_length_32785_cov_97.620837_7,gb|AAC73788.1|ARO:3003841|kdpE,99.6,225,1,0,1,225,1,225,4.39e-163,446,226,225
A1005_Esch_coli_BLK9_NODE_46_length_31654_cov_127.574132_8,gb|AAC76298.1|ARO:3000502|AcrF,99.4,1034,6,0,1,1034,1,1034,0.0,1924,1035,1034
A1005_Esch_coli_BLK9_NODE_46_length_31654_cov_127.574132_9,gb|AAC76297.1|ARO:3000499|AcrE,99.7,385,1,0,1,385,1,385,2.79e-269,728,386,385
A1005_Esch_coli_BLK9_NODE_46_length_31654_cov_127.574132_10,gb|AAC76296.1|ARO:3000656|AcrS,100,220,0,0,1,220,1,220,2.75e-159,436,221,220
A1005_Esch_coli_BLK9_NODE_49_length_29259_cov_104.327866_18,gb|WP_063610930.1|ARO:3006876|EC-15,98.1,377,7,0,12,388,1,377,6.06e-281,758,389,377
A1005_Esch_coli_BLK9_NODE_53_length_27874_cov_101.166038_12,gb|AAC75135.2|ARO:3000792|mdtA,98.6,415,6,0,41,455,1,415,3.53e-277,753,456,415
A1005_Esch_coli_BLK9_NODE_53_length_27874_cov_101.166038_13,gb|AAC75136.1|ARO:3000793|mdtB,99.5,1040,5,0,1,1040,1,1040,0.0,1901,1041,1040
A1005_Esch_coli_BLK9_NODE_53_length_27874_cov_101.166038_14,gb|AAC75137.1|ARO:3000794|mdtC,99.7,1025,3,0,1,1025,1,1025,0.0,1906,1026,1025
A1005_Esch_coli_BLK9_NODE_53_length_27874_cov_101.166038_16,gb|BAA15934.1|ARO:3000829|baeS,100,467,0,0,1,467,1,467,0.0,919,468,467
A1005_Esch_coli_BLK9_NODE_53_length_27874_cov_101.166038_17,gb|BAA15935.1|ARO:3000828|baeR,99.6,240,1,0,1,240,1,240,1.26e-174,477,241,240
A1005_Esch_coli_BLK9_NODE_56_length_27114_cov_137.697513_5,gb|AAC75733.1|ARO:3000074|emrB,100,512,0,0,1,512,1,512,0.0,998,513,512
A1005_Esch_coli_BLK9_NODE_56_length_27114_cov_137.697513_6,gb|BAA16547.1|ARO:3000027|emrA,99.7,390,1,0,1,390,1,390,1.03e-262,712,391,390
A1005_Esch_coli_BLK9_NODE_56_length_27114_cov_137.697513_7,gb|AAC75731.1|ARO:3000516|emrR,100,176,0,0,1,176,1,176,2.27e-125,347,177,176
A1005_Esch_coli_BLK9_NODE_68_length_20525_cov_106.777088_20,gb|ABV18113.1|ARO:3001329|mdtG,100,408,0,0,1,408,1,408,7.38e-288,777,409,408
A1005_Esch_coli_BLK9_NODE_113_length_8403_cov_466.454839_1,gb|ABK33456.1|ARO:3002639|APH(3'')-Ib,100,91,0,0,1,91,177,267,1.85e-65,195,92,267
A1005_Esch_coli_BLK9_NODE_113_length_8403_cov_466.454839_2,gb|AAC23556.1|ARO:3002660|APH(6)-Id,99.6,278,1,0,1,278,1,278,1.38e-206,561,279,278
A1005_Esch_coli_BLK9_NODE_113_length_8403_cov_466.454839_5,gb|AAN06707.1|ARO:3000165|tet(A),99.7,399,1,0,1,399,26,424,6.34e-286,773,400,424
A1005_Esch_coli_BLK9_NODE_113_length_8403_cov_466.454839_10,gb|AAL59753.1|ARO:3000412|sul2,100,271,0,0,1,271,1,271,1.06e-186,510,272,271
A1005_Esch_coli_BLK9_NODE_113_length_8403_cov_466.454839_11,gb|ABK33456.1|ARO:3002639|APH(3'')-Ib,99.4,176,1,0,1,176,1,176,2.88e-128,358,176,267
A1005_Esch_coli_BLK9_NODE_128_length_5976_cov_67.573214_3,gb|BAA15221.2|ARO:3000263|marA,100,127,0,0,1,127,1,127,2.36e-92,259,128,127
A1005_Esch_coli_BLK9_NODE_171_length_2014_cov_12.423686_1,gb|AAC75089.1|ARO:3003577|ugd,99.5,388,2,0,1,388,1,388,6.20e-279,753,389,388
A1005_Esch_coli_BLK9_NODE_192_length_1523_cov_120.906676_1,gb|ACN32294.1|ARO:3000237|TolC,97.2,425,12,0,1,425,3,427,7.84e-281,764,425,495
A1005_Esch_coli_BLK9_NODE_252_length_676_cov_424.017713_1,gb|AHK10285.1|ARO:3002859|dfrA14,99.4,157,1,0,1,157,1,157,3.75e-117,325,158,157
A1005_Esch_coli_BLK9_NODE_285_length_470_cov_31.638554_1,gb|AAC76093.1|ARO:3002986|bacA,100,143,0,0,1,143,131,273,2.49e-96,276,144,273
A1005_Esch_coli_BLK9_NODE_352_length_263_cov_0.975962_1,gb|AAC76093.1|ARO:3002986|bacA,100,36,0,0,1,36,1,36,1.89e-18,71.6,37,273
A1005_Esch_coli_BLK9_NODE_454_length_108_cov_112.490566_1,gb|ABK33456.1|ARO:3002639|APH(3'')-Ib,100,36,0,0,1,36,159,194,1.09e-21,80.1,36,267
A1005_Esch_coli_L37_NODE_2_length_108912_cov_165.857299_93,gb|BAE77933.1|ARO:3000518|CRP,99.5,210,1,0,1,210,1,210,1.54e-151,416,211,210
A1005_Esch_coli_L37_NODE_3_length_105742_cov_132.849442_90,gb|AAC74000.1|ARO:3003950|msbA,100,582,0,0,1,582,1,582,0.0,1092,583,582
A1005_Esch_coli_L37_NODE_6_length_74276_cov_159.535670_61,gb|AAC76093.1|ARO:3002986|bacA,99.6,273,1,0,1,273,1,273,3.46e-193,526,274,273
A1005_Esch_coli_L37_NODE_15_length_54660_cov_143.018442_3,gb|AAC73565.1|ARO:3004043|Ecol_acrA,100,397,0,0,1,397,1,397,6.93e-276,746,398,397
A1005_Esch_coli_L37_NODE_15_length_54660_cov_143.018442_4,gb|AAC73564.1|ARO:3000216|acrB,100,1049,0,0,1,1049,1,1049,0.0,1980,1050,1049
A1005_Esch_coli_L37_NODE_17_length_52805_cov_146.101118_15,gb|BAE77778.1|ARO:3000508|gadX,100,274,0,0,1,274,1,274,2.86e-197,537,275,274
A1005_Esch_coli_L37_NODE_17_length_52805_cov_146.101118_16,gb|ANK04027.1|ARO:3003838|gadW,94.6,242,13,0,1,242,1,242,8.74e-167,457,243,242
A1005_Esch_coli_L37_NODE_17_length_52805_cov_146.101118_17,gb|AAC76539.1|ARO:3000796|mdtF,100,1037,0,0,1,1037,1,1037,0.0,1932,1038,1037
A1005_Esch_coli_L37_NODE_17_length_52805_cov_146.101118_18,gb|BAE77781.1|ARO:3000795|mdtE,99.7,385,1,0,1,385,1,385,1.27e-265,719,386,385
A1005_Esch_coli_L37_NODE_20_length_47456_cov_181.540178_4,gb|BAE78082.1|ARO:3003550|mdtP,99.6,488,2,0,1,488,1,488,0.0,918,489,488
A1005_Esch_coli_L37_NODE_20_length_47456_cov_181.540178_5,gb|BAE78083.1|ARO:3003549|mdtO,100,683,0,0,1,683,1,683,0.0,1332,684,683
A1005_Esch_coli_L37_NODE_20_length_47456_cov_181.540178_6,gb|BAE78084.1|ARO:3003548|mdtN,100,343,0,0,1,343,1,343,8.12e-234,635,344,343
A1005_Esch_coli_L37_NODE_20_length_47456_cov_181.540178_41,gb|BAE78116.1|ARO:3003576|eptA,100,547,0,0,1,547,1,547,0.0,1087,548,547
A1005_Esch_coli_L37_NODE_22_length_43866_cov_164.290635_9,gb|BAB38260.1|ARO:3000830|cpxA,100,457,0,0,1,457,1,457,0.0,887,458,457
A1005_Esch_coli_L37_NODE_34_length_34194_cov_144.014295_5,gb|AAC75733.1|ARO:3000074|emrB,100,512,0,0,1,512,1,512,0.0,998,513,512
A1005_Esch_coli_L37_NODE_34_length_34194_cov_144.014295_6,gb|BAA16547.1|ARO:3000027|emrA,99.7,390,1,0,1,390,1,390,1.03e-262,712,391,390
A1005_Esch_coli_L37_NODE_34_length_34194_cov_144.014295_7,gb|AAC75731.1|ARO:3000516|emrR,100,176,0,0,1,176,1,176,2.27e-125,347,177,176
A1005_Esch_coli_L37_NODE_42_length_28152_cov_142.453714_30,gb|AAC74149.2|ARO:3001216|mdtH,99.7,319,1,0,1,319,1,319,3.60e-226,618,335,402
A1005_Esch_coli_L37_NODE_45_length_27257_cov_159.871370_8,gb|ACN32294.1|ARO:3000237|TolC,100,493,0,0,1,493,3,495,0.0,918,494,495
A1005_Esch_coli_L37_NODE_56_length_24349_cov_93.388738_25,gb|BAA15221.2|ARO:3000263|marA,100,127,0,0,1,127,1,127,2.36e-92,259,128,127
A1005_Esch_coli_L37_NODE_61_length_22467_cov_116.879752_2,gb|AAC75314.1|ARO:3003578|PmrF,100,322,0,0,1,322,1,322,8.81e-232,628,323,322
A1005_Esch_coli_L37_NODE_64_length_21925_cov_139.356699_5,gb|AAC73788.1|ARO:3003841|kdpE,100,225,0,0,1,225,1,225,1.53e-163,447,226,225
A1005_Esch_coli_L37_NODE_68_length_21009_cov_152.647275_8,gb|AAC76298.1|ARO:3000502|AcrF,99.8,1034,2,0,1,1034,1,1034,0.0,1935,1035,1034
A1005_Esch_coli_L37_NODE_68_length_21009_cov_152.647275_9,gb|AAC76297.1|ARO:3000499|AcrE,99.7,385,1,0,1,385,1,385,5.62e-269,728,386,385
A1005_Esch_coli_L37_NODE_68_length_21009_cov_152.647275_10,gb|AAC76296.1|ARO:3000656|AcrS,100,220,0,0,1,220,1,220,2.75e-159,436,221,220
A1005_Esch_coli_L37_NODE_72_length_19148_cov_100.346148_1,gb|AAC75136.1|ARO:3000793|mdtB,99.7,728,2,0,1,728,313,1040,0.0,1330,729,1040
A1005_Esch_coli_L37_NODE_72_length_19148_cov_100.346148_2,gb|AAC75137.1|ARO:3000794|mdtC,99.7,1025,3,0,1,1025,1,1025,0.0,1906,1026,1025
A1005_Esch_coli_L37_NODE_72_length_19148_cov_100.346148_4,gb|BAA15934.1|ARO:3000829|baeS,99.8,467,1,0,1,467,1,467,0.0,916,468,467
A1005_Esch_coli_L37_NODE_72_length_19148_cov_100.346148_5,gb|BAA15935.1|ARO:3000828|baeR,99.6,240,1,0,1,240,1,240,1.26e-174,477,241,240
A1005_Esch_coli_L37_NODE_76_length_18308_cov_160.836301_13,gb|WP_063610930.1|ARO:3006876|EC-15,97.9,377,8,0,12,388,1,377,1.43e-279,754,389,377
A1005_Esch_coli_L37_NODE_78_length_17412_cov_123.569741_8,gb|ABV18113.1|ARO:3001329|mdtG,100,408,0,0,1,408,1,408,7.38e-288,777,409,408
A1005_Esch_coli_L37_NODE_102_length_14723_cov_79.236501_4,gb|AAC75429.1|ARO:3000833|evgS,99.7,1180,4,0,1,1180,18,1197,0.0,2328,1181,1197
A1005_Esch_coli_L37_NODE_102_length_14723_cov_79.236501_5,gb|BAB36671.1|ARO:3000832|evgA,100,204,0,0,1,204,1,204,5.82e-144,396,205,204
A1005_Esch_coli_L37_NODE_102_length_14723_cov_79.236501_6,gb|BAA11236.1|ARO:3000206|emrK,99.7,351,1,0,37,387,1,351,6.08e-247,671,388,351
A1005_Esch_coli_L37_NODE_102_length_14723_cov_79.236501_7,gb|BAA11237.1|ARO:3000254|emrY,99.2,512,4,0,1,512,1,512,0.0,987,513,512
A1005_Esch_coli_L37_NODE_111_length_12657_cov_164.389383_1,gb|BAA16344.1|ARO:3000491|acrD,99.9,1037,1,0,1,1037,1,1037,0.0,1966,1038,1037
A1005_Esch_coli_L37_NODE_113_length_12369_cov_156.580802_1,gb|AAC77293.1|ARO:3001214|mdtM,98.3,402,7,0,17,418,8,409,1.72e-278,754,420,410
A1005_Esch_coli_L37_NODE_127_length_10733_cov_98.964319_4,gb|BAB35162.1|ARO:3000676|H-NS,100,137,0,0,1,137,1,137,3.10e-86,245,138,137
A1005_Esch_coli_L37_NODE_138_length_8403_cov_466.450886_1,gb|ABK33456.1|ARO:3002639|APH(3'')-Ib,100,91,0,0,1,91,177,267,1.85e-65,195,92,267
A1005_Esch_coli_L37_NODE_138_length_8403_cov_466.450886_2,gb|AAC23556.1|ARO:3002660|APH(6)-Id,99.6,278,1,0,1,278,1,278,1.38e-206,561,279,278
A1005_Esch_coli_L37_NODE_138_length_8403_cov_466.450886_5,gb|AAN06707.1|ARO:3000165|tet(A),99.7,399,1,0,1,399,26,424,6.34e-286,773,400,424
A1005_Esch_coli_L37_NODE_138_length_8403_cov_466.450886_10,gb|AAL59753.1|ARO:3000412|sul2,100,271,0,0,1,271,1,271,1.06e-186,510,272,271
A1005_Esch_coli_L37_NODE_138_length_8403_cov_466.450886_11,gb|ABK33456.1|ARO:3002639|APH(3'')-Ib,99.4,176,1,0,1,176,1,176,2.88e-128,358,176,267
A1005_Esch_coli_L37_NODE_193_length_3694_cov_65.272328_3,gb|CAA77936.1|ARO:3004039|Ecol_emrE,98.2,110,2,0,1,110,1,110,7.24e-79,224,111,110
A1005_Esch_coli_L37_NODE_200_length_3264_cov_78.677470_1,gb|AAC74149.2|ARO:3001216|mdtH,96.1,102,4,0,1,102,301,402,1.04e-64,197,103,402
A1005_Esch_coli_L37_NODE_222_length_2622_cov_126.453058_1,gb|AFH35853.1|ARO:3001328|Ecol_mdfA,97.1,410,12,0,4,413,1,410,7.01e-281,760,414,410
A1005_Esch_coli_L37_NODE_236_length_2014_cov_6.582950_1,gb|AAC75089.1|ARO:3003577|ugd,99.5,388,2,0,1,388,1,388,6.20e-279,753,389,388
A1005_Esch_coli_L37_NODE_276_length_1287_cov_55.344968_1,gb|AAC75135.2|ARO:3000792|mdtA,99.4,157,1,0,1,157,259,415,4.49e-103,298,158,415
A1005_Esch_coli_L37_NODE_276_length_1287_cov_55.344968_2,gb|AAC75136.1|ARO:3000793|mdtB,100,261,0,0,1,261,1,261,5.35e-163,476,261,1040
A1005_Esch_coli_L37_NODE_317_length_781_cov_56.706612_1,gb|AAC75271.1|ARO:3003952|YojI,100,245,0,0,1,245,1,245,2.47e-165,465,245,547
A1005_Esch_coli_L37_NODE_333_length_676_cov_424.017713_1,gb|AHK10285.1|ARO:3002859|dfrA14,99.4,157,1,0,1,157,1,157,3.75e-117,325,158,157
A1005_Esch_coli_L37_NODE_358_length_568_cov_59.697856_1,gb|AAC75271.1|ARO:3003952|YojI,100,164,0,0,1,164,384,547,1.20e-113,330,165,547
